sample,absolute_purity,nnls,svr,cibersortx,elastic_net,bayesian,music,dwls,bisque,scdc,scdc_ensemble,epic,bayesprism
TCGA-06-2565-01A,0.91,0.9385277810936562,0.7809222232562252,0.7262108697562147,0.8783591395687834,0.29288439537325384,0.9385277810936562,0.7151113019244698,0.0168868260964787,0.4149928570451134,0.4149928570451134,0.9473713715609563,0.9630050531995652
TCGA-06-2567-01A,0.79,0.9140175925985426,0.6900877700793425,0.6905320818591761,0.895401820018931,0.06490376790602563,0.9140175925985426,0.6573077721484862,0.0,0.5352781611966667,0.5352781611966667,0.8709202624786415,0.9663523605122369
TCGA-06-2569-01A,0.94,0.491920332302855,0.5330275248625903,0.3839432849087914,0.0658849699720466,0.17097040353730436,0.491920332302855,0.7662913054919966,0.0,0.5571083078334302,0.5571083078334302,0.15192574175971835,0.7331634272367804
TCGA-06-2570-01A,0.9,0.8526225798141804,0.7004570857462002,0.655500191998972,0.20007273659266925,0.2416295388716776,0.8526225798141804,0.8497376760184981,0.0,0.4886429092291264,0.4886429092291264,0.5042591419797118,0.9552647878189917
TCGA-06-5408-01A,0.9,0.9238888717872058,0.8815376540330395,0.8097262775412353,0.9076104545323667,0.27434724853008063,0.9238888717872058,0.871407279983584,0.0,0.6436407980458848,0.6436407980458848,0.8721736931368661,0.970415036321043
TCGA-06-5411-01A,0.63,0.7393654412934216,0.6010566866634965,0.4856849449530232,0.3747497306339118,0.19523140935513295,0.7393654412934217,0.7656690846074278,0.0,0.48895249045949635,0.48895249045949635,0.23421141825433053,0.8742950227967036
TCGA-06-5412-01A,0.28,0.822307452801936,0.4529682148371727,0.3749858832698611,0.7900291768524262,0.0817442328928962,0.822307452801936,0.5805043558627851,0.0,0.27396127659857183,0.27396127659857183,0.8289931325651408,0.8671842812221265
TCGA-06-5413-01A,0.73,0.9125855150578543,0.7628830216791788,0.6871557694767987,0.8946946723442601,0.21382167950011696,0.9125855150578546,0.7133207177382614,0.0,0.47746734513500694,0.47746734513500694,0.8514494954148856,0.9667899262059649
TCGA-06-5414-01A,0.79,0.9232947634397349,0.6930877679346957,0.645515094089131,0.8959620276353129,0.11600688822082549,0.9232947634397352,0.6777251028304905,0.0,0.3383809278543614,0.3383809278543614,0.8221944310513651,0.9477794988479363
TCGA-06-5415-01A,0.83,0.9851744036304991,0.8344125496093193,0.796996876318968,0.9310261015227743,0.21153266789679487,0.9851744036304991,0.7993074827878068,0.0,0.46441975396969765,0.46441975396969765,0.9267644647640279,0.9992844227335549
TCGA-06-5418-01A,0.79,0.950110101710416,0.6980801629271656,0.7081317158706691,0.9256511661036124,0.18174441261044372,0.950110101710416,0.8788579039357121,0.18973752981163408,0.5192494146438321,0.5192494146438321,0.8164355326214576,0.9879096102958665
TCGA-06-5856-01A,0.89,0.9795223391568881,0.8574992638250237,0.8322191138257575,0.9659986190185643,0.35883771191119923,0.9795223391568881,0.8569370479120463,0.5126179591214682,0.4968959052558362,0.4968959052558362,0.8632541955395826,0.9833518699635836
TCGA-06-5858-01A,1.0,0.8753285539360116,0.5776644521936921,0.5888022327578701,0.7909677291931504,0.1291975099081431,0.8753285539360116,0.7739034797073178,0.0,0.5513725298086639,0.5513725298086639,0.7240013023480182,0.9417468505487195
TCGA-06-5859-01A,0.77,0.9683629255929354,0.749385499642002,0.7364025694549222,0.9504216653944644,0.07417263443823946,0.9683629255929354,0.6443703014267554,0.9524640228256375,0.741450323134685,0.741450323134685,0.2706332778504377,0.9899338942418743
TCGA-06-6698-01A,0.79,0.8641469777257704,0.7918345035885765,0.6808112074258361,0.8463308804856203,0.10689281361741884,0.8641469777257704,0.6266339822971084,0.0,0.6294107232863577,0.6294107232863577,0.7301698367390368,0.9044608570993018
TCGA-08-0386-01A,0.89,0.93048676065312,0.7452482269377796,0.7299953307710227,0.7268839926881863,0.17540231772435752,0.93048676065312,0.801455873135482,0.0,0.5221853943285885,0.5221853943285885,0.8905089586838579,0.9861431781274071
TCGA-12-0616-01A,0.86,1.0,0.8496403586229562,0.8372152632185713,0.9926201469198277,0.46155862642817563,1.0,0.7277883133996382,0.46052657603155844,0.5220142061600028,0.5220142061600028,0.9369280586431363,0.9954322663271474
TCGA-12-0618-01A,0.95,0.9914567618281152,0.9390932152118942,0.9194306858510927,0.9824396065985584,0.5544686363363964,0.9914567618281152,0.9877617770843692,0.19332047778887715,0.6708521113771827,0.6708521113771827,0.9111426820497697,0.9953869711732412
TCGA-12-0619-01A,0.78,0.9406991981599806,0.5784809129225381,0.6159383882614461,0.9209241163747439,0.11751528462256426,0.9406991981599805,0.7028448838211879,0.6762750601998304,0.6238741307581183,0.6238741307581183,0.7970166507868162,0.9673670300384871
TCGA-12-0821-01A,0.89,0.9759051287795338,0.7813439818807768,0.8302497596753651,0.9653552796084791,0.18822736817175073,0.9759051287795338,0.7751630913497835,0.8150888856228589,0.5041580080771362,0.5041580080771362,0.5412791818264722,0.999191643034143
TCGA-12-3650-01A,0.88,0.8987087381652034,0.8067419110721512,0.7430138633940809,0.8814993918839911,0.3089189428300175,0.8987087381652034,0.8753991368180002,0.0,0.42087582278091396,0.42087582278091396,0.7211253087557834,0.9438677702143374
TCGA-12-3652-01A,0.92,0.9653538616285416,0.8580746761251828,0.8156978955670574,0.937971830169793,0.33091644754099564,0.9653538616285416,0.9480762162499381,0.4111964853660689,0.4422614157572859,0.4422614157572859,0.7119532922802019,0.9803302844648042
TCGA-12-3653-01A,0.95,0.9508179834598066,0.7913722579884271,0.7722210911993013,0.930278414834826,0.30559683849486297,0.9508179834598068,0.8822445611407872,0.2518471359327057,0.44745047047003383,0.44745047047003383,0.9207951528581582,0.9718582462694
TCGA-12-5295-01A,0.72,0.8526659962148603,0.6447805502441967,0.6122879280882201,0.8260138382471883,0.12037481848771209,0.8526659962148607,0.7397490478166926,0.0,0.36372366281962604,0.36372366281962604,0.9112672145355664,0.9183123236271666
TCGA-12-5299-01A,0.9,0.9538193157640373,0.7937788269663483,0.7740866619993038,0.9025959371422986,0.25803149564060796,0.9538193157640374,0.8840668329431726,0.17838368370466592,0.5840701468480641,0.5840701468480641,0.9012884744123437,0.981158111146595
TCGA-14-0736-02A,0.43,0.9486461013239762,0.5639178821142852,0.49046034351204093,0.8502246235046239,0.06044999796834744,0.9486461013239762,0.5767552822815779,0.6371625328387769,0.4947191746693116,0.4947191746693116,0.31120137814227794,0.9347926412286367
TCGA-14-0781-01B,0.22,0.9531474676132132,0.5652267973042269,0.5183589653336075,0.9238439664093807,0.04065983600467086,0.9531474676132132,0.6720836856848814,0.5878441946170204,0.3799369173599309,0.3799369173599309,0.7173098619588116,0.9932856587544304
TCGA-14-0787-01A,0.83,0.9580734742627572,0.8155401184136426,0.8077959188301709,0.942982942029514,0.21242110843843892,0.9580734742627571,0.8825893499057277,0.0,0.530240111229427,0.530240111229427,0.9055877585434428,0.9854221843798165
TCGA-14-0789-01A,0.57,0.8307779210472007,0.6163958042578533,0.6123657384772481,0.8042205883892982,0.1170717252054696,0.8307779210472007,0.7683649404387212,0.0,0.5286367262077476,0.5286367262077476,0.8473021326164325,0.8723340515552089
TCGA-14-0790-01B,0.93,0.9712606252458862,0.7841231029524617,0.7761689149232871,0.9609125253909455,0.20448319996746767,0.9712606252458862,0.8822941857889214,0.0,0.40585650669108936,0.40585650669108936,0.8685948228701328,0.9846714500711096
TCGA-14-0817-01A,0.81,0.828390305415278,0.5127202715252182,0.4485093311782677,0.7910462748770768,0.0676432266046851,0.8283903054152781,0.6489509667449589,0.0026828966314261233,0.43276019929289156,0.43276019929289156,0.8910733721595812,0.8890531503736333
TCGA-14-0871-01A,0.97,0.6639954446862845,0.6358235379059508,0.40197551831151607,0.6490245178086879,0.1728806718011975,0.6639954446862845,0.7354463252173804,0.023682960917708034,0.7252377101561278,0.7252377101561278,0.3799610573804674,0.7102673874222153
TCGA-14-1034-01A,0.7,0.924872293504739,0.6607494448327885,0.5769147513584743,0.8992734345367008,0.053852550658608764,0.924872293504739,0.7640789923951052,0.0,0.3810771220940412,0.3810771220940412,0.8481503701206108,0.9776066310645867
TCGA-14-1034-02B,0.97,0.9267972083717027,0.8652896235011645,0.8051481427953717,0.9032003568539457,0.3111748202480592,0.9267972083717027,0.9757753844149929,0.0,0.7272804780000452,0.7272804780000452,0.8001508669166526,0.9845979276567017
TCGA-14-1823-01A,0.69,0.9255074427522879,0.6679291193912918,0.5899140887003073,0.9020333090711609,0.12170217424160006,0.9255074427522881,0.808923935625425,0.43853882928007754,0.5328746091950677,0.5328746091950677,0.6785653865474258,0.9630982237376042
TCGA-14-1825-01A,0.89,0.9268731946720681,0.8241807397274775,0.7331496591476818,0.7348638652983972,0.2013878807568312,0.9268731946720681,0.8980598543644682,0.013312478455554904,0.6092180135776315,0.6092180135776315,0.6704882048034225,0.9961298769633029
TCGA-14-1829-01A,0.71,0.8209929766201076,0.6379851509158382,0.5977519977253878,0.717228634404461,0.08228478497657556,0.8209929766201076,0.6508016155829167,0.03450875447313821,0.46122587218746325,0.46122587218746325,0.7111779116055601,0.8286167413692517
TCGA-14-2554-01A,0.81,0.9469900703280648,0.7035263995109923,0.6602587108821371,0.8744049305027375,0.10823609808977838,0.946990070328065,0.7754077732166361,0.3232650484325615,0.4750661640373139,0.4750661640373139,0.8856652059088864,0.9866300810194955
