"","B","NK","CD4T","CD8T","Mono","Neutro","Eosino"
"TCGA-QH-A6XC-01",0.00536044375624103,0.219044622720977,0.0786015215764678,0,0.505175659539104,0,0.191817752407211
"TCGA-HT-7481-01",0.0409241135666914,0.0369027021080639,0.142724286643921,0,0.481907377495369,0,0.297541520185955
"TCGA-FN-7833-01",0.126521712674852,0.19847781256656,0.292900202887023,0,0.231197574394951,0,0.150902697476614
"TCGA-E1-A7Z4-01",0.0585603615634022,0.078044397888784,0.254913144537494,0,0.502564323568924,0,0.105917772441396
"TCGA-DU-A5TR-01",0.0984055723485412,0.118060090026061,0.12121715545817,0,0.550437262225496,0,0.111879919941732
"TCGA-FG-A4MU-01",0.0236553566406895,0.127715266228099,0.187474721754294,0,0.560067400101979,0,0.101087255274938
"TCGA-HT-7875-01",0.0426203149925929,0.161580833364878,0.329731164799131,0,0.302812867500842,0,0.163254819342556
"TCGA-HT-7473-01",0.107919631165568,0.114155357350359,0.0959337841105752,0,0.524925175026422,0,0.157066052347076
"TCGA-TM-A7C3-01",0.0896191319475969,0.158289041725282,0.336499367972683,0,0.327594568858177,0,0.087997889496262
"TCGA-S9-A7IQ-01",0.0983107804981101,0.236360461245214,0.258217984545872,0,0.383598586930886,0,0.0235121867799175
"TCGA-DU-7008-01",0.0917554763389186,0.0979964954259179,0.401236966114092,0,0.302875246272296,0,0.106135815848776
"TCGA-DB-A64O-01",0.0554378514434156,0.0503988385183041,0.143869336576818,0,0.606228406493044,0,0.144065566968418
"TCGA-DU-A5TT-01",0.0806786832355079,0.154718581404862,0.109300258798786,0,0.449323542571371,0,0.205978933989473
"TCGA-S9-A6WG-01",0.108242170802079,0.157162213214887,0.26145637915949,0,0.371906027284957,0.00687455021750832,0.0943586593210793
"TCGA-FG-8189-01",0.0566674265849011,0.207613503139075,0.196694561526379,0,0.428849847563081,0,0.110174661186564
"TCGA-DB-A75O-01",0.106330096226844,0.129495472187861,0.175973896919732,0,0.401675430752867,0,0.186525103912696
"TCGA-HT-7688-01",0.0635089321873836,0.150067790464434,0.330218661866094,0,0.26902541148856,0,0.187179203993529
"TCGA-DU-7304-02",0.0175288683179123,0.304683258404978,0.358608315727076,0,0.262847320225504,0,0.0563322373245293
"TCGA-DU-6394-01",0.131835069883612,0,0.211268301571443,0,0.46900457122768,0,0.187892057317266
"TCGA-HT-8019-01",0.0738964914053855,0.211453153668135,0.201334644920624,0,0.406319610988689,0,0.106996099017165
"TCGA-P5-A5EY-01",0.0111375396769851,0.128272235373513,0.19047356902664,0,0.611332204721385,0,0.0587844512014773
"TCGA-S9-A6WD-01",0.0149626554069926,0.126322301249019,0.154525070801312,0,0.406308032607795,0,0.297881939934882
"TCGA-DU-5872-01",0.093228094852058,0.228863375957513,0.265570264991433,0,0.320828351085055,0,0.0915099131139397
"TCGA-DU-5872-02",0.0273833384464329,0.120903904856823,0.182789605910779,0.00893958805113238,0.548260544440154,0,0.111723018294679
"TCGA-FG-8185-01",0.139679705434617,0,0.248687168819264,0,0.425612706564495,0,0.186020419181624
"TCGA-HT-7902-01",0.0404092697822379,0.147208455846537,0.20008309548185,0,0.412070412740341,0,0.200228766149035
"TCGA-CS-5397-01",0,0.182705169260211,0.120720908713457,0,0.574603959452804,0,0.121969962573528
"TCGA-TQ-A7RU-01",0.152601931097295,0.205345321601992,0.350228483001264,0,0.279481156668062,0,0.0123431076313878
"TCGA-HW-A5KK-01",0.0575605444205864,0.0153405032527388,0.0581783801440542,0,0.67158723519408,0,0.197333336988541
"TCGA-DU-5874-01",0.0872274950935172,0.0747953373780014,0.356079525690555,0,0.368295120012901,0,0.113602521825026
"TCGA-S9-A6WE-01",0.0901993225887592,0.249479557356722,0.294604853088165,0,0.361641588591536,0,0.00407467837481814
"TCGA-FG-6690-01",0.00281309962785653,0.0607029210954622,0.126485784494887,0,0.721062366044304,0,0.0889358287374905
"TCGA-HW-8320-01",0.164713900577999,0.122967829067923,0.174344505197555,0,0.355124847277861,0,0.182848917878662
"TCGA-CS-6669-01",0.0695209215361095,0.126330363967205,0.152291292716737,0,0.444375465188858,0,0.207481956591091
"TCGA-S9-A7R2-01",0.0101807088226214,0.113975027133085,0.0902665141310194,0,0.641775291121373,0,0.143802458791902
"TCGA-R8-A6MK-01",0.0842713428262818,0.10245679782898,0.176306149438484,0,0.417966515870124,0,0.21899919403613
"TCGA-QH-A6CY-01",0.0425039133700743,0.161520012173217,0.2504418346237,0,0.362052922239876,0,0.183481317593133
"TCGA-S9-A7J1-01",0.0763355214858933,0.162252734790437,0.255653229178517,0,0.408888338293572,0,0.0968701762515801
"TCGA-P5-A72X-01",0.111339786102823,0.115455228461794,0.225092295696554,0,0.400277938104824,0,0.147834751634005
"TCGA-E1-5322-01",0.0679613709609655,0.16039949768357,0.302111117920013,0,0.288150487497516,0,0.181377525937936
"TCGA-P5-A5F0-01",0.109542345041833,0.159711198691251,0.288548739682971,0,0.346114050998203,0,0.0960836655857423
"TCGA-S9-A6WM-01",0.0497321242959167,0.0980137632739889,0.118903277290151,0,0.684349130342096,0,0.0490017047978473
"TCGA-R8-A73M-01",0.0541434522953253,0.0527442335818564,0.230717916722587,0,0.518598944743912,0,0.143795452656319
"TCGA-CS-4942-01",0.124363747057464,0.134654044378723,0.196567832621447,0,0.4129098232025,0,0.131504552739866
"TCGA-HT-7680-01",0,0.128818393878636,0.231237411700113,0,0.58701150154824,0,0.0529326928730108
"TCGA-DB-A4X9-01",0.136897351112895,0.164576165343922,0.249215424015419,0,0.35218006572567,0,0.0971309938020932
"TCGA-DB-A4XF-01",0.0975790540234779,0.064780962360065,0.244923675050275,0,0.419255759578736,0,0.173460548987446
"TCGA-HT-A74O-01",0.0779335303802829,0.168771024052712,0.240542387941251,0,0.359079008396073,0,0.15367404922968
"TCGA-FG-8188-01",0.0736596028367881,0.0538770219961253,0.275518491729864,0,0.481703943811674,0,0.115240939625549
"TCGA-P5-A5F6-01",0.0542563254552414,0.212141209942624,0.261452683068667,0,0.335791374412615,0,0.136358407120854
"TCGA-DU-A6S3-01",0.108224001785702,0.255961485848806,0.262917215818413,0,0.276627030179774,0,0.0962702663673052
"TCGA-HT-8110-01",0.102961588048127,0.215606762568828,0.0904501723013589,0,0.518476018430989,0,0.0725054586506973
"TCGA-DB-A4XH-01",0.0703418547352975,0.290955799681487,0.37923721522543,0,0.216508574215768,0,0.0429565561420174
"TCGA-HT-7485-01",0.108253075392181,0.0428292142613484,0.128220414631561,0,0.457681673305686,0,0.263015622409224
"TCGA-VW-A7QS-01",0.03438646490843,0.126480509650039,0.304536813865022,0,0.305840357190713,0,0.228755854385797
"TCGA-E1-A7YJ-01",0.0197719963630116,0.22696384086368,0.113551947716576,0,0.56624869854988,0,0.0734635165068522
"TCGA-S9-A6WI-01",0.0499793851240157,0.169524028837873,0.19707417817053,0,0.407811374037161,0,0.17561103383042
"TCGA-DU-8164-01",0.179414169670347,0.209957667864457,0.290092041358836,0,0.252100104329186,0,0.0684360167771743
"TCGA-S9-A6TS-01",0.0731064655405088,0.0940878182591797,0.0816065876525798,0,0.510646604340373,0,0.240552524207359
"TCGA-DB-A64S-01",0.146066220554446,0.0973476021184292,0.18480394539042,0,0.383291889483271,0,0.188490342453434
"TCGA-VV-A86M-01",0.0470706488357677,0.160926439552833,0.120643315901879,0,0.398600152021407,0,0.272759443688114
"TCGA-TQ-A8XE-01",0.0431217831464637,0.166518291302614,0.221923492779707,0,0.377929801719932,0,0.190506631051283
"TCGA-CS-6667-01",0.0994840976217267,0.0443008632996312,0.12593544136702,0,0.495978209183136,0,0.234301388528485
"TCGA-E1-A7YL-01",0.108560122051052,0.0114922201591186,0.0519700158742131,0,0.639759861069732,0,0.188217780845884
"TCGA-E1-A7YV-01",0.0416722593504898,0.135406114154553,0.186433109770404,0,0.379737409782088,0,0.256751106942465
"TCGA-HT-8558-01",0.00978563995892455,0.198800121292106,0.22447279841061,0,0.424390765145633,0,0.142550675192726
"TCGA-HT-A61C-01",0.111493705727264,0.205714030846751,0.139710261346453,0,0.409687746818201,0,0.133394255261332
"TCGA-TQ-A7RW-01",0.0660550370719555,0.073846017940041,0.0972157451728143,0,0.560851790677994,0,0.202031409137195
"TCGA-DU-5849-01",0,0.186503090118457,0.262824115919488,0,0.44551873593415,0,0.105154058027906
"TCGA-DU-A7TI-01",0.0929300060525441,0.0868523264453432,0.169829681200008,0,0.465916591341189,0,0.184471394960916
"TCGA-QH-A6CV-01",0.0168106503786848,0.131128293414804,0.146101614641411,0,0.602043700511798,0,0.103915741053301
"TCGA-HT-7468-01",0.0282408063513438,0,0.0482411722562824,0.0861726585686589,0.498530073209879,0,0.338815289613836
"TCGA-FG-6692-01",0,0.212928646400516,0.0835650438775275,0,0.62997416198027,0,0.0735321477416869
"TCGA-TQ-A7RI-01",0.0263354481918572,0.277084011815709,0.449400822421673,0,0.167077268350707,0,0.0801024492200538
"TCGA-DB-5279-01",0.0509792475569286,0.0650867924726374,0.108901626240584,0,0.449060815136815,0,0.325971518593035
"TCGA-S9-A6U8-01",0.112134824413118,0.109035736003157,0.267051177771057,0,0.337112507069882,0,0.174665754742786
"TCGA-HW-7489-01",0.0873758489093763,0.00344039642919017,0.116335116198047,0,0.564849150283525,0,0.227999488179861
"TCGA-R8-A6YH-01",0.121022214788483,0.0988877971609386,0.249712526061126,0,0.318930746272853,0,0.211446715716599
"TCGA-DU-7018-01",0.081578009254181,0.300188407126655,0.373400089296159,0,0.110314205680569,0,0.134519288642436
"TCGA-HT-7677-01",0.0615985054656442,0.193426836707767,0.38377076499447,0,0.27036932989736,0,0.0908345629347583
"TCGA-FG-A713-01",0.0466006561660061,0.250981022369979,0.221425501063938,0,0.385804640879938,0,0.0951881795201391
"TCGA-DU-7300-01",0.0889417797323881,0.137606126451211,0.169462843677163,0,0.425752788773081,0,0.178236461366158
"TCGA-TM-A7CA-01",0.0685431080484525,0.137330861735135,0.305222502710174,0,0.363201109611828,0,0.125702417894411
"TCGA-HT-7690-01",0.056617979156126,0.172358964557345,0.303905279486679,0,0.391069390086574,0,0.0760483867132766
"TCGA-DU-7013-01",0.00134042773359019,0.299693834182114,0,0,0.50460340122609,0,0.194362336858206
"TCGA-FG-6689-01",0.0826788603755815,0.0772623107300956,0.181515484981953,0,0.492300174492384,0,0.166243169419986
"TCGA-DU-7007-01",0.122133059487816,0.091066557191495,0.194121820663054,0,0.495385675552421,0,0.097292887105213
"TCGA-TQ-A7RF-01",0.0675026966824204,0.209769880538638,0.232647713717531,0,0.298219356712108,0,0.191860352349303
"TCGA-KT-A7W1-01",0,0.362863214865641,0.232659080360785,0,0.333214877311626,0,0.0712628274619483
"TCGA-HT-A5RA-01",0.109459753162587,0.182601846947023,0.164511306365587,0,0.526537452362024,0,0.0168896411627791
"TCGA-DB-5277-01",0.101224933564949,0.151876790880553,0.204973243144762,0,0.250840634717642,0,0.291084397692094
"TCGA-HT-7694-01",0.00963178155933118,0.181950473375844,0.20983051461471,0,0.404093947259916,0,0.194493283190199
"TCGA-TM-A84M-01",0.111999498426764,0,0.0884842890807116,0,0.408526821661664,0,0.39098939083086
"TCGA-F6-A8O3-01",0.105376130491245,0.185453559664963,0.215718012625166,0,0.301260819901389,0,0.192191477317237
"TCGA-QH-A86X-01",0.10121929798223,0.0500069633764628,0.201559669917597,0,0.428615836570377,0,0.218598232153333
"TCGA-HT-8013-01",0.0989147676478968,0.121375640708346,0.277903930606153,0,0.298999736449532,0,0.202805924588072
"TCGA-HW-7490-01",0.144267043506912,0.111820114553323,0.172749840406309,0,0.356637813212999,0,0.214525188320456
"TCGA-QH-A65S-01",0.083036488922136,0.0933971338270978,0.180123340672055,0,0.421302406791847,0,0.222140629786865
"TCGA-DU-A76R-01",0.0354542935291022,0.148098087386453,0.291550754708741,0,0.412875334876117,0,0.112021529499586
"TCGA-DH-5144-01",0.11044483042293,0.180201207044343,0.245131175194294,0,0.235201876684016,0,0.229020910654418
"TCGA-CS-6188-01",0,0.142121714130049,0.145462553130667,0,0.51003114859194,0,0.202384584147345
"TCGA-P5-A780-01",0.102038681788838,0.184497341152309,0.129242412277917,0,0.399190133859699,0,0.185031430921237
"TCGA-HT-7606-01",0.0889879097627477,0.217555561602366,0.304503518896713,0,0.192144715544892,0,0.19680829419328
"TCGA-DU-A7TJ-01",0.00455217101278802,0.102488024412868,0.0282287298948313,0,0.707787564199433,0,0.15694351048008
"TCGA-DB-A64V-01",0,0.144311269703016,0.145321257001041,0,0.519321897203092,0,0.191045576092851
"TCGA-RY-A840-01",0.0938358289021387,0.0584147807919389,0.234427707038477,0,0.324707960116061,0,0.288613723151385
"TCGA-E1-5302-01",0.0623354566945607,0.114860304124313,0.196612635772039,0,0.490664102860981,0,0.135527500548106
"TCGA-HW-A5KJ-01",0.184874835540671,0.0468719647760172,0.168796417562596,0,0.37810906794283,0,0.221347714177886
"TCGA-HT-A615-01",0.0934239863907246,0.120499507172528,0.154261077982253,0,0.444402811655378,0,0.187412616799116
"TCGA-HT-8105-01",0.0258240226374968,0.185415640041915,0.305053019908289,0,0.357894728933407,0,0.125812588478892
"TCGA-DU-7309-01",0.14103938655719,0.119801796284939,0.261020578718852,0,0.349560152576317,0,0.128578085862702
"TCGA-DU-A5TY-01",0.133681904498807,0.115773503176689,0.158288248943735,0,0.404131334751902,0,0.188125008628867
"TCGA-DU-5847-01",0.0615236454301441,0.165486886199585,0.213354937189832,0,0.538363712437724,0,0.021270818742715
"TCGA-E1-A7YK-01",0.0523792785307402,0.130129694877756,0.135264659781353,0,0.482032219653843,0,0.200194147156307
"TCGA-HT-7874-01",0.0401702058294569,0.221245817927376,0.206882298086155,0,0.387640373680056,0,0.144061304476955
"TCGA-HT-7471-01",0.084321782196586,0.237881219640242,0.462378006498941,0,0.111861715304218,0,0.103557276360013
"TCGA-HT-7882-01",0.0320883810447972,0.13504563668034,0.112916477148563,0,0.704009018518841,0,0.015940486607459
"TCGA-DU-5854-01",0.0211370917221305,0.17784212616356,0.234891871373455,0,0.424279863083043,0,0.141849047657812
"TCGA-DU-6395-01",0.128013981305761,0.128252766462753,0.146953850958941,0,0.338805250941735,0,0.25797415033081
"TCGA-HT-8011-01",0.0953124408264918,0.0386161525272374,0,0.110581403829379,0.48026670253424,0,0.275223300282653
"TCGA-S9-A6TV-01",0.0788665846986161,0.13574662369701,0.199884146760663,0,0.497437550382898,0,0.0880650944608125
"TCGA-P5-A5EW-01",0.106393543043399,0.143125533946689,0.264655869611554,0,0.366903496516402,0,0.118921556881955
"TCGA-DU-5852-01",0.022135569929132,0.160082752933295,0.109843797689187,0,0.537057569544376,0,0.17088030990401
"TCGA-DU-6408-01",0.0774457967105796,0.0443424373756448,0.218442804611734,0,0.438832836259923,0,0.220936125042118
"TCGA-DB-A4XB-01",0.0645364959465,0.0926411022237484,0.232463924073979,0,0.361610876257425,0,0.248747601498348
"TCGA-E1-A7YY-01",0.0632664682267633,0.193442681908918,0.185570629411056,0,0.47956421710361,0,0.0781560033496527
"TCGA-FG-A4MT-01",0.122860990219026,0.106034539508798,0.228630682134862,0,0.31592945542623,0,0.226544332711084
"TCGA-FG-A4MT-02",0.0747008116429873,0.162980102175035,0.26822339346569,0,0.327870175046375,0,0.166225517669912
"TCGA-HT-A619-01",0.151040347457944,0.242562371910568,0.36275140273675,0,0.243645877894738,0,0
"TCGA-P5-A72U-01",0.0996936907448814,0.157613500967944,0.214349857330937,0,0.454189724157338,0,0.0741532267988989
"TCGA-QH-A870-01",0.136723756565813,0.139244392933798,0.247530180850375,0,0.324051521160796,0,0.152450148489217
"TCGA-HT-A5R9-01",0.0539684735282568,0.324955137266581,0.418656547164928,0,0.191000571217945,0,0.011419270822289
"TCGA-DU-6404-02",0.197166477426328,0.192874577927857,0.260520713027285,0,0.334436076841143,0,0.0150021547773871
"TCGA-DU-6404-01",0.165817729320872,0.170861809399157,0.20747729508816,0,0.455843166191812,0,0
"TCGA-FG-5964-01",0.0251358349573744,0.184385756468392,0.159513725662937,0,0.4646228762625,0,0.166341806648797
"TCGA-CS-5396-01",0.00114751797805509,0.103995978704553,0.269019588885442,0,0.477525273861459,0,0.148311640570491
"TCGA-HT-8107-01",0,0.192071312179944,0.121761889021456,0,0.503967914019802,0,0.182198884778799
"TCGA-DU-A7TA-01",0.125126516225044,0.0881224267293294,0.248144919735422,0,0.340913772629725,0,0.19769236468048
"TCGA-HW-8319-01",0.0308346205893121,0.0875084415646362,0.146914842527573,0,0.464446038179378,0,0.270296057139101
"TCGA-DH-A7UR-01",0.157889240001174,0.212009878612525,0.425914275442211,0,0.20418660594409,0,0
"TCGA-TM-A84H-01",0.125220898833925,0.0686900727037705,0.0928350493434389,0,0.5158294544179,0,0.197424524700966
"TCGA-S9-A6TZ-01",0.0953846464359219,0.195303324740241,0.306861931205914,0,0.267041191394788,0,0.135408906223135
"TCGA-HT-7479-01",0.110321724990646,0.0644812251709506,0.087708438176083,0,0.517695620437642,0,0.219792991224678
"TCGA-DU-6400-01",0.150476513579137,0.174984763447666,0.384286341821142,0,0.158376669312843,0,0.131875711839211
"TCGA-S9-A6WL-01",0.0393516033611285,0.252922412367402,0.34962124937612,0,0.358104734895349,0,0
"TCGA-DB-A75K-01",0.0667924601055483,0.257527917146146,0.377328881110581,0,0.207969520508297,0,0.0903812211294279
"TCGA-DB-A4XD-01",0.075782965768035,0.127166244535481,0.219929671271267,0,0.41521343223365,0,0.161907686191566
"TCGA-DB-A64Q-01",0.00145148303872905,0.200767965412484,0.384731929131442,0,0.225204308281324,0,0.18784431413602
"TCGA-P5-A737-01",0.0832380840177597,0.183453710064916,0.160575196667753,0,0.432247582701173,0,0.140485426548399
"TCGA-DB-5275-01",0.124235169785876,0.0709245180391762,0.14403716057748,0,0.480307823236561,0,0.180495328360907
"TCGA-S9-A6WH-01",0.152768535971412,0.288732547116341,0.294295871943816,0,0.216176891831177,0.0480261531372537,0
"TCGA-HT-7602-01",0.0820868992682808,0.125726583201644,0.179793713369665,0,0.438449517934137,0,0.173943286226273
"TCGA-DU-A5TU-01",0.0918376025766467,0.114749685694557,0.188689654661586,0,0.41236650006385,0,0.192356557003361
"TCGA-HT-A5RB-01",0.135414912380236,0.117164852574302,0.232064233944917,0,0.302000095291427,0,0.213355905809118
"TCGA-E1-A7YN-01",0.0746560768798173,0.140545137530696,0.187401588659308,0,0.482605304797199,0,0.11479189213298
"TCGA-HT-7616-01",0.108229408757425,0.141134485355275,0.291117030984285,0,0.349170361776681,0,0.110348713126334
"TCGA-S9-A7R8-01",0.114476590684668,0.113825220697174,0.225834383686157,0,0.326348603618388,0,0.219515201313613
"TCGA-QH-A6XA-01",0.0987093940940803,0.121023027331878,0.20128900906043,0,0.401914539440805,0,0.177064030072807
"TCGA-HT-8111-01",0.111128770734308,0.116386603435034,0.124712592403651,0,0.484216180753522,0,0.163555852673485
"TCGA-E1-A7Z2-01",0.112456806134137,0.159809650122073,0.122682300740384,0,0.412524421985319,0,0.192526821018087
"TCGA-DU-A5TP-01",0.0737406935390953,0.0501639779536633,0.158738484816618,0,0.463579244721869,0,0.253777598968754
"TCGA-VM-A8CD-01",0.0693651514021724,0.119411742683428,0.0931751588585998,0,0.54858903671313,0,0.16945891034267
"TCGA-RY-A83Y-01",0.135521447745359,0.0597755580748664,0.320007497645379,0,0.257219087286948,0,0.227476409247448
"TCGA-HT-7482-01",0.114240213098992,0.204939767583031,0.246161318063484,0,0.315166720468754,0,0.119491980785739
"TCGA-TQ-A7RK-02",0.0867033222815216,0.25357632952874,0.346873041475056,0,0.273545894963286,0,0.039301411751397
"TCGA-TQ-A7RK-01",0.121382839636029,0.172340270366041,0.324566546726922,0,0.323450678388593,0,0.058259664882416
"TCGA-HT-7858-01",0.0939358077435364,0.0905932768830284,0.12726576017804,0,0.447029366644817,0,0.241175788550578
"TCGA-HT-7475-01",0.0401159667093887,0.188776307880078,0.355750432377436,0,0.151857875317455,0,0.263499417715643
"TCGA-HT-8564-01",0.0233050540193029,0,0,0,0.62727190597122,0,0.349423040009477
"TCGA-DB-A64U-01",0.094139028137351,0.136296948839187,0.210831416206393,0,0.340137079728613,0,0.218595527088456
"TCGA-DB-A64W-01",0.186565011061533,0.112800274109917,0.151463851346703,0,0.298218166108902,0,0.250952697372946
"TCGA-R8-A6MO-01",0.110878756200185,0.203891270038216,0.245400547416469,0,0.325698597813536,0,0.114130828531595
"TCGA-DU-A7T8-01",0.103226051433912,0.186990853507037,0.276441464425731,0,0.262636093766226,0,0.170705536867094
"TCGA-HW-8322-01",0.0796086286119329,0.0983413177119413,0.252296642242329,0,0.307573812132374,0,0.262179599301422
"TCGA-DU-5870-02",0.0720246541663401,0.00524780649427267,0.188558136957244,0,0.534696090252381,0,0.199473312129763
"TCGA-CS-6668-01",0.0420880880208587,0.17676336399735,0.38178422948515,0,0.279311594310791,0,0.120052724185851
"TCGA-DU-5870-01",0.0925619525284767,0.090732627168305,0.153130473745479,0,0.478190070306529,0,0.18538487625121
"TCGA-FG-7636-01",0.101056874591189,0.0928758881591651,0.187275840061962,0,0.413157995725222,0,0.205633401462462
"TCGA-HT-7692-01",0.059548842236827,0,0.0627402182573194,0,0.574000417847418,0,0.303710521658436
"TCGA-WY-A859-01",0.135359039238728,0.153922486362282,0.249940961302658,0,0.315797726347876,0,0.144979786748456
"TCGA-HT-7854-01",0.101560054529807,0.129273039046694,0.100380322398591,0,0.514973617643609,0,0.153812966381299
"TCGA-R8-A6ML-01",0.167929844649469,0.0723741043396239,0.196804525803784,0,0.288811379599949,0,0.274080145607173
"TCGA-VM-A8C9-01",0.0559610040894251,0.0435321844889866,0.136890685820401,0,0.618368740119967,0,0.145247385481221
"TCGA-HT-7686-01",0.110833482802497,0.0381830752008194,0.0787786931807179,0,0.536539492544287,0,0.235665256271679
"TCGA-DU-6410-01",0.035420530366704,0.00457381573112061,0.152819476649051,0,0.393329907980749,0,0.413856269272375
"TCGA-S9-A6U9-01",0.104816692438306,0.007132822224287,0.210092281684112,0,0.461336830798551,0,0.216621372854744
"TCGA-CS-6290-01",0.0836543054531186,0.0927179879653084,0.080191425224652,0,0.565313095684887,0,0.178123185672034
"TCGA-TQ-A7RO-01",0.11498085209094,0.211900386843821,0.413211770973577,0,0.2441857967838,0,0.0157211933078616
"TCGA-DU-7019-01",0.108214662190191,0.115434084965802,0.0961628437467929,0,0.468274716948892,0,0.211913692148321
"TCGA-FG-A711-01",0.118192442250046,0.116401847729252,0.237340323109021,0,0.396071290037457,0,0.131994096874224
"TCGA-TQ-A7RM-01",0.151674292204137,0.187247296118754,0.158725782554751,0.0105183152020275,0.217042249546401,0,0.274792064373929
"TCGA-HT-7860-01",0.0675883272694542,0.103343981246292,0.115108362888979,0,0.555231327585422,0,0.158728001009853
"TCGA-S9-A7R4-01",0.123211255753787,0.0717836937997461,0.210225404914088,0,0.39258635988755,0,0.202193285644828
"TCGA-E1-5318-01",0.126393414637721,0.0891875068672679,0.229091499635026,0,0.358775510345053,0,0.196552068514933
"TCGA-HT-7676-01",0.137925909675003,0.126646342961879,0.244833059857538,0,0.379565542777235,0,0.111029144728345
"TCGA-S9-A7J3-01",0.0842901247533105,0.197126132235919,0.18585550780506,0,0.381807634463598,0,0.150920600742113
"TCGA-P5-A5F2-01",0.101616705018479,0.103874087261167,0.165122537638545,0,0.440206834505996,0,0.189179835575813
"TCGA-E1-5304-01",0.0871436574313221,0.209408726096935,0.0373539996491353,0,0.382954457656266,0,0.283139159166341
"TCGA-DU-7006-01",0,0.165487308045043,0.147660385590101,0,0.589854935230811,0,0.0969973711340451
"TCGA-TM-A84S-01",0.0772796783380062,0.169386886828689,0.171449120095685,0,0.456120285985627,0,0.125764028751992
"TCGA-HT-7469-01",0.195690369985186,0.0236628625836002,0,0.0360942865715899,0.55781853249868,0,0.186733948360945
"TCGA-WY-A85B-01",0.160633236515929,0.0547265061717185,0.19702585036174,0,0.377128352346125,0,0.210486054604488
"TCGA-TQ-A7RS-01",0.0656634237889064,0.189709760037956,0.297092212622048,0,0.33399436239909,0,0.113540241151999
"TCGA-S9-A7QX-01",0.119104234536201,0.170955052825252,0.249019470440621,0,0.34464942494671,0,0.116271817251216
"TCGA-CS-4943-01",0.0867187651392966,0.19158341323959,0.235361436267452,0,0.291351418366305,0,0.194984966987357
"TCGA-QH-A65Z-01",0.128722071235458,0.108370498463271,0.232989559172455,0,0.430452994412256,0,0.0994648767165596
"TCGA-DB-5276-01",0.0586577961245832,0.0612125363687321,0.0792328563301326,0,0.554799631418781,0,0.246097179757771
"TCGA-P5-A730-01",0.151950076930597,0.206784150170632,0.301130817304067,0,0.214471886269574,0,0.12566306932513
"TCGA-TM-A84L-01",0.101276727146606,0.160741956215828,0.21828329991604,0,0.411732793604777,0,0.107965223116748
"TCGA-DU-8161-01",0.125193418235966,0.0667329268361849,0.0987600174131625,0,0.584515115987721,0,0.124798521526965
"TCGA-WY-A85D-01",0.0962146178720646,0.189550224628086,0.285152518506789,0,0.332207851713144,0,0.0968747872799167
"TCGA-RY-A83X-01",0.113759215297739,0.210803282560734,0.205603026135817,0,0.349571802789657,0,0.120262673216053
"TCGA-S9-A6UB-01",0.0808366198085074,0.183091726024037,0.291153540018767,0,0.332125725477957,0,0.112792388670732
"TCGA-E1-A7YM-01",0.08496585699867,0.0621361727992589,0.0536428750980688,0,0.625216526749996,0,0.174038568354006
"TCGA-DB-5273-01",0.126154004397189,0.0684973142046344,0.0753459886921231,0,0.637899622587975,0,0.0921030701180786
"TCGA-TM-A7C4-01",0.100986862779185,0.148484441161307,0.327116722363479,0,0.308914827940825,0,0.114497145755204
"TCGA-DH-A66F-01",0.108138049369492,0.170794565247083,0.244637226077819,0,0.444408561080711,0,0.0320215982248948
"TCGA-HT-7607-01",0.0817305757648212,0.157263749889513,0.209737911880008,0,0.446520250087471,0,0.104747512378187
"TCGA-DU-6393-01",0,0.251903244741342,0.477146414420224,0,0.216740125720804,0,0.0542102151176301
"TCGA-HT-8108-01",0.0842288519465275,0.174610799663064,0.30332233413981,0,0.331002101825011,0,0.106835912425588
"TCGA-E1-A7YD-01",0.0999916361846093,0.117841210196942,0.0598476623960265,0,0.494014997783294,0,0.228304493439128
"TCGA-DU-7304-01",0.134569405992594,0.0991313017180097,0.199781954414633,0,0.379826485639947,0,0.186690852234816
"TCGA-S9-A7IY-01",0.104803792771759,0.131080267803777,0.183099462799379,0,0.473060951528953,0,0.107955525096133
"TCGA-FG-7641-01",0.0354856663064894,0.214301048758113,0.346212038518492,0,0.29620614142707,0,0.107795104989836
"TCGA-P5-A736-01",0.0862883477131799,0.172389627265802,0.195590948756221,0,0.44981442861632,0,0.0959166476484765
"TCGA-P5-A5EV-01",0.101770154702077,0.0815816625640165,0.118166543206869,0,0.458482304495229,0,0.239999335031808
"TCGA-DU-7301-01",0.0386792394430032,0.110562761696803,0.217586365690395,0,0.365514904369001,0,0.267656728800798
"TCGA-HT-7470-01",0.0632393182418844,0.0757213425520205,0.150899641312932,0,0.387754919031264,0,0.3223847788619
"TCGA-DU-7009-01",0.0630923886769428,0.247322571932107,0.348816541750647,0,0.201851771600567,0,0.138916726039736
"TCGA-P5-A781-01",0.0742606673940738,0.171567719011173,0.264438558718148,0,0.331934763827956,0,0.157798291048648
"TCGA-DH-5140-01",0.0155664365142226,0.18842996657402,0.182092566905333,0,0.235627448932078,0,0.378283581074346
"TCGA-FG-A4MY-01",0.0514254267316221,0.191725964935064,0.249499270198267,0,0.298411147145301,0,0.208938190989746
"TCGA-TM-A7CF-01",0.151346180266094,0.124333144612838,0.235120812986783,0,0.310917053086582,0,0.178282809047704
"TCGA-TM-A7CF-02",0.0406943942164515,0.168704082803375,0.235145031858116,0,0.334883266868925,0,0.220573224253132
