sample,AC,MES,NPC,OPC,MES_minus_mean_other
TCGA-DU-6404-02A,0.9526674920933511,0.9284185712686591,0.8954270225094092,0.8906738430020883,0.015495785400376216
TCGA-S9-A89V-01A,0.9595866401325642,0.9185201463834692,0.9248506771413025,0.9835498156329116,-0.037475564585456866
TCGA-DU-7012-01A,0.965375033322617,0.9382034114196373,0.914083765836757,0.9483462456530791,-0.004398270184513775
TCGA-DB-5277-01A,0.9563039748900245,0.9005390062049092,0.9449413526158946,0.9619225303778747,-0.05385027975635548
TCGA-S9-A7IQ-01A,0.9545295732136642,0.893636218641651,0.9444047799340848,0.9604494196169158,-0.059491705613237356
TCGA-QH-A6X8-01A,0.9535487147876253,0.8961388323708811,0.94554443346659,0.97173789834766,-0.06080484982974399
TCGA-DU-A7TB-01A,0.9510792985290223,0.8985805383440847,0.9280136213537699,0.9789185301186616,-0.054089944989733185
TCGA-P5-A5ET-01A,0.961416173580501,0.8878526339586531,0.9462764239759545,0.9729636109956467,-0.07236610222538087
TCGA-P5-A5EV-01A,0.9573731769982275,0.8880831871913003,0.9359343035512955,0.9733074979529686,-0.06745513897619693
TCGA-S9-A6WL-01A,0.9623044814823674,0.9205229689915507,0.9451735302295652,0.9643535480147464,-0.036754217584008986
TCGA-DU-A5TS-01A,0.9621094168608455,0.9040534568901121,0.9190963182520051,0.967142773773222,-0.045396046071912055
TCGA-FG-8186-01A,0.9646742620092058,0.9154613149783328,0.9359311985012424,0.9693999682786211,-0.04120716128469015
TCGA-DU-7290-01A,0.959772405419121,0.9421752189935625,0.8778581484927086,0.9278331469791831,0.020353985363224858
TCGA-FG-A4MT-02A,0.9610112096840617,0.9122944774772995,0.9515280652453151,0.9725350501545074,-0.04939696421732853
TCGA-HT-A617-01A,0.9720672333061438,0.9456508021167368,0.9125097057854896,0.9580445381048588,-0.0018896902820939587
TCGA-HT-7468-01A,0.9536888690503075,0.9004002718717375,0.9349778479719416,0.974110736254636,-0.05385887922055743
TCGA-FG-6691-01A,0.9562395437834832,0.9087237831435134,0.9260307964874073,0.9686690518565777,-0.04158934756564259
TCGA-HT-8013-01A,0.9559415222391382,0.9114471646250679,0.9285613121180286,0.9727548800262364,-0.04097207350273313
TCGA-HT-7601-01A,0.9627428787021318,0.9228437739835722,0.9271369956096593,0.9681631567283158,-0.02983723636313007
TCGA-DU-7015-01A,0.9567348440767222,0.907896224158101,0.931345941038505,0.9705669641530514,-0.04498635893132519
TCGA-HT-8564-01A,0.9607368793026031,0.9113962252555383,0.9354201673601946,0.9565662359218482,-0.039511535606010395
TCGA-S9-A6WM-01A,0.9741478487981273,0.9269468167375247,0.9081674435301574,0.9425540507592187,-0.014676297624976575
TCGA-RY-A847-01A,0.9615423788407359,0.9067073340254502,0.9509518280531457,0.9724879693269302,-0.05495339138148714
TCGA-DB-A4XB-01A,0.9522751487229356,0.8866609087803011,0.9520235711360957,0.9680151116925502,-0.07077703507022604
TCGA-HT-7681-01A,0.9662671052410167,0.9091840665310233,0.9452507558292809,0.9714740308957636,-0.05181323079099698
TCGA-CS-4941-01A,0.9710573698115244,0.9346748769590165,0.9071596043805646,0.9511795089917219,-0.00845728410225377
TCGA-E1-A7YU-01A,0.9616254086172065,0.9090709390622476,0.9396862056448608,0.9657178179271618,-0.04660553833416203
TCGA-FG-8187-01A,0.9628513709433865,0.9125951752277729,0.9326350376251936,0.9668404181923181,-0.04151376702585985
TCGA-HT-A619-01A,0.9242073202593538,0.8786084644587697,0.9298809583907269,0.9659362156824626,-0.061399700318744754
TCGA-DB-A64O-01A,0.972137642556591,0.9324825635544084,0.9145975013762385,0.956632113277545,-0.015306522182383153
TCGA-DH-A7UV-01A,0.9535943258114997,0.9001983434553612,0.926114632838849,0.9672397996612327,-0.04878457598183272
TCGA-E1-5318-01A,0.9392594009634111,0.8959899467450384,0.9281188925668706,0.9666596134932578,-0.048689355596141515
TCGA-TQ-A7RM-01A,0.9392266318782972,0.8774059478161369,0.9377510583212537,0.9808515292676263,-0.0752037920062556
TCGA-DB-A4XD-01A,0.9568761054030909,0.8993181074917638,0.9333064295770642,0.9744539071537438,-0.055560706552869155
TCGA-DB-A4XF-01A,0.9568975824386042,0.91931496516369,0.9452980327204166,0.9611701322094082,-0.03514028395911972
TCGA-HT-7875-01A,0.9593627918551997,0.8932382148064747,0.9434984058072049,0.970628366144911,-0.06459163979596383
TCGA-RY-A845-01A,0.9599497570216622,0.8942677022082629,0.9482210867755317,0.9698820544712645,-0.06508326388122332
TCGA-HT-7475-01A,0.9610424288800147,0.8968053424698624,0.9537301467106103,0.9676936015544191,-0.06401671657848573
TCGA-DU-5874-01A,0.9414814991945003,0.8870813186218242,0.9450024519879131,0.9568664433281097,-0.060702146215016795
TCGA-DU-7006-01A,0.9732075089030063,0.9491694596439476,0.9105425063322989,0.9667750778802816,-0.0010055713945813505
TCGA-S9-A6TS-01A,0.9587911041676079,0.9117452102360147,0.937863941915131,0.9715690876236857,-0.0443295009994602
TCGA-DU-7294-01A,0.9553352941645346,0.8968588425258318,0.9513922443462045,0.975247836698628,-0.06379961587729066
TCGA-QH-A6XA-01A,0.9632953034815823,0.9050609955509902,0.9425240210678648,0.9724169005491808,-0.05435107948188578
TCGA-DU-6394-01A,0.9638519351030409,0.9175255026078761,0.9359366072981095,0.9625829150658289,-0.03659831654778367
TCGA-R8-A6MO-01A,0.9551428864958602,0.9177727917554673,0.9407983143785053,0.9739829198634191,-0.03886858182379416
