sample,method,Tumor,Macrophage_Microglia,T_cell,NK_cell,B_cell,Endothelial,Oligodendrocyte,Astrocyte
TCGA-DU-A7TA-01A,nnls,0.24594524174370427,0.0,0.0,0.0,0.0,0.6378897671977947,0.053106078936463505,0.06305891212203747
TCGA-DU-A7TB-01A,nnls,0.023433799203283912,0.0,0.0,0.0,0.0,0.12243529942768322,0.8071555799539963,0.046975321415036506
TCGA-DU-A7TC-01A,nnls,0.2379925992617959,0.0,0.0,0.0,0.0,0.5948138795507729,0.029334145097306846,0.13785937609012427
TCGA-DU-A7TD-01A,nnls,0.6497687933836778,0.13519705498020745,0.0,0.0,0.0,0.08604245632114861,0.0015678747698835277,0.12742382054508258
TCGA-DU-A7TG-01A,nnls,0.14156117820944142,0.0,0.0,0.0,0.0,0.381729104541775,0.10238303666871308,0.3743266805800704
TCGA-DU-A7TI-01A,nnls,0.24423756609435268,0.0,0.0,0.0,0.0,0.5932119867240101,0.03687216185327972,0.12567828532835745
TCGA-DU-A7TJ-01A,nnls,0.5428065919174996,0.0,0.0,0.0,0.0,0.38875563122925466,0.0,0.06843777685324573
TCGA-E1-5302-01A,nnls,0.4644505415103652,0.0,0.0,0.0,0.0,0.2698827771328986,0.05143876103708413,0.21422792031965202
TCGA-E1-5303-01A,nnls,0.46423797879845463,0.0,0.0,0.0,0.0,0.31848769118994463,0.09087757763809862,0.12639675237350206
TCGA-E1-5304-01A,nnls,0.3613407636667635,0.0,0.0,0.0,0.0,0.484570732550537,0.1133543140391748,0.04073418974352476
TCGA-E1-5305-01A,nnls,0.13615434764816542,0.0,0.0,0.0,0.0,0.6797346876749368,0.049230077244428926,0.13488088743246873
TCGA-E1-5307-01A,nnls,0.22849893517413133,0.0,0.0,0.0,0.0,0.3054174813684185,0.07498690326609653,0.3910966801913537
TCGA-E1-5311-01A,nnls,0.0509150051591235,0.0,0.0,0.0,0.0,0.8554214102552217,0.01989064679977237,0.0737729377858824
TCGA-E1-5318-01A,nnls,0.0988698786887039,0.0,0.0,0.0,0.0,0.8656840672376566,0.014848923108982583,0.020597130964656898
TCGA-E1-5319-01A,nnls,0.10952991513378485,0.0,0.0,0.0,0.0,0.7461293666592744,0.07598995430821279,0.06835076389872805
TCGA-E1-5322-01A,nnls,0.2413747208567639,0.028614622751409073,0.0,0.0,0.0,0.5775439724990651,0.0632957909576841,0.0891708929350778
TCGA-E1-A7YD-01A,nnls,0.5193968672317845,0.0,0.0,0.0,0.0,0.21091940767605838,0.0,0.269683725092157
TCGA-E1-A7YE-01A,nnls,0.21997491586864565,0.0,0.0,0.0,0.0,0.646172919597932,0.06045990905263603,0.07339225548078641
TCGA-E1-A7YH-01A,nnls,0.17555255294795571,0.0,0.0,0.0,0.0,0.48314161558424984,0.23707516397553166,0.10423066749226269
TCGA-E1-A7YI-01A,nnls,0.20417715229833253,0.014915184554506732,0.0,0.0,0.0,0.6455757011772324,0.10429233236192559,0.031039629608002696
TCGA-E1-A7YJ-01A,nnls,0.395024672706353,0.0,0.0,0.0,0.0,0.5044064744549427,0.043841044527150555,0.05672780831155392
TCGA-E1-A7YK-01A,nnls,0.3885796371967331,0.0,0.0,0.0,0.05007797520460903,0.15448862784430975,0.29349811270132864,0.11335564705301958
TCGA-E1-A7YL-01A,nnls,0.5941061476311199,0.038765077233583176,0.0,0.0,0.0,0.036366041425536094,0.0,0.3307627337097608
TCGA-E1-A7YM-01A,nnls,0.14029620378419821,0.0,0.0,0.0,0.0,0.3088661592367736,0.3684380203040938,0.18239961667493443
TCGA-E1-A7YN-01A,nnls,0.46874444849694397,0.1994771324093542,0.0,0.0,0.0,0.0,0.04686368615057862,0.2849147329431233
TCGA-E1-A7YO-01A,nnls,0.10493994957196888,0.0,0.0,0.0,0.0,0.7990560377136464,0.009598326387835844,0.08640568632654894
TCGA-E1-A7YQ-01A,nnls,0.327570530924636,0.0933478065446505,0.0,0.0,0.0,0.47659356007814047,0.0,0.10248810245257288
